duration_minutes,duration_seasons,type,title,date_added,release_year,rating,description,show_id,cast,director,country,listed_in,year_added,month_added
0,2,TV Show,El Vato,2018-02-24,2017.0,TV-MA,"Regional Mexican singer El Vato and his friends struggle to succeed in the enticing but deceptive music world in Los Angeles, California.",80108450.0,"El Dasa, Mauricio Martínez, Arcelia Ramírez, Itatí Cantoral, Leonardo Daniel, Mauricio Isaac, Arnulfo Reyes Sanchez, Pablo Bracho, Mónica Dionne, Cristina Rodlo, Aldo Gallardo, Patricio Sebastián, José María de Tavira, Ricardo Polanco, Giancarlo Vidrio, Sebastián Ferrat, Julio Casado, Gustavo Egelhaaf, Horacio Castelo, Fátima Molina",Not Available,United States,"International TV Shows, Spanish-Language TV Shows, TV Comedies",2018,2
0,2,TV Show,Babylon Berlin,2019-02-23,2017.0,TV-MA,A Soviet freight train's hijacking leads a haunted cop and a poor typist to uncover a political conspiracy amid the vice and glamour of 1929 Berlin.,80136321.0,"Volker Bruch, Matthias Brandt, Fritzi Haberlandt, Severija Janusauskaite, Anton von Lucke, Liv Lisa Fries, Peter Kurth, Misel Maticevic, Leonie Benesch, Ivan Shvedoff, Lars Eidinger",Not Available,Germany,"Crime TV Shows, International TV Shows, TV Dramas",2019,2
0,2,TV Show,Marseille,2018-02-23,2018.0,TV-MA,The longtime mayor of Marseille is preparing to hand over the reins to his protégé when a sudden and ruthless battle erupts for control of the city.,80037278.0,"Gérard Depardieu, Stéphane Caillard, Pascal Elso, Jean-René Privat, Benoît Magimel, Géraldine Pailhas, Nadia Farès, Gérard Meylan",Not Available,France,"International TV Shows, TV Dramas, TV Thrillers",2018,2
0,6,TV Show,Chef's Table,2019-02-22,2019.0,TV-MA,"In this Emmy-nominated docuseries, find out what's inside the kitchens and minds of the international culinary stars who are redefining gourmet food.",80007945.0,Not Available,Not Available,United States,"Docuseries, Reality TV",2019,2
0,2,TV Show,Rebellion,2019-02-22,2016.0,TV-MA,"As World War I rages, three women and their families in Dublin choose sides in the violent Easter Rising revolt against British rule.",80094273.0,"Charlie Murphy, Michelle Fairley, Michael Ford-FitzGerald, Ian McElhinney, Tom Turner, Andrew Simpson, Ruth Bradley, Sarah Greene, Perdita Weeks, Sophie Robinson, Brian Gleeson, Paul Reid, Barry Ward",Not Available,Ireland,"International TV Shows, TV Dramas",2019,2
0,2,TV Show,Suburra: Blood on Rome,2019-02-22,2019.0,TV-MA,"In 2008, a fight over land in a seaside town near Rome spirals into a deadly battle between organized crime, corrupt politicians and the Vatican.",80081537.0,"Alessandro Borghi, Filippo Nigro, Adamo Dionisi, Claudia Gerini, Gerasimos Skiadaresis, Paola Sotgiu, Carlotta Antonelli, Giacomo Ferrara, Eduardo Valdarnini, Elisabetta De Palo, Renato Marchetti, Francesco Acquaroli, Barbara Chichiarelli, Federico Tocci",Not Available,Italy,"Crime TV Shows, International TV Shows, TV Dramas",2019,2
0,2,TV Show,The Big Family Cooking Showdown,2019-02-22,2018.0,TV-PG,"In this unscripted series, families passionate about food serve up their most delicious dishes for the chance to be crowned Britain's best home cooks.",80186090.0,"Zoe Ball, Nadiya Hussain, Giorgio Locatelli, Rosemary Shrager",Not Available,United Kingdom,"British TV Shows, International TV Shows, Reality TV",2019,2
0,2,TV Show,Z4,2019-02-22,2018.0,TV-PG,Fading music biz veteran Zé realizes he has just one more chance at redemption: He must assemble a hit boy band from a ragtag group of pop newbies.,81041002.0,"Apollo Costa, Werner Schünemann, Angela Dippe, Manu Gavassi, César Pezzuoli, Marina Brandão, Gabriel Santana, Matheus Lustosa, Carol Loback, Pedro Rezende, Negra Li, Patrícia de Sabrit",Not Available,Brazil,Kids' TV,2019,2
0,3,TV Show,Love Me As I Am,2017-02-22,2015.0,TV-14,"After wealthy college boy Ömer and lower class college girl Aysem fall in love and quickly marry, they learn that love and life aren't always perfect.",80126684.0,"Alper Saldıran, Eda Ece, Mert Turak, Ozan Osmanpaşaoğlu, Selen Uçer, Zeynep Çamcı, Burcu Altın, Umut Kurt, Burcu Biricik, Yusuf Akgün",Not Available,Not Available,"International TV Shows, Romantic TV Shows, TV Comedies",2017,2
0,5,TV Show,Bates Motel,2018-02-20,2017.0,TV-14,"When his father dies, Norman Bates and his mother open a hotel. But Norman's precarious mental state drives them down a dark and violent path.",70272479.0,"Vera Farmiga, Nicola Peltz, Mike Vogel, Nestor Carbonell, Freddie Highmore, Max Thieriot, Olivia Cooke, Keegan Connor Tracy",Not Available,United States,"Crime TV Shows, TV Dramas, TV Horror",2018,2
0,2,TV Show,The Frankenstein Chronicles,2018-02-20,2017.0,TV-MA,"A detective tracks what seems to be a killer with a taste for dismemberment in 1827 London, but the case leads in a far more terrifying direction.",80161335.0,"Sean Bean, Ed Stoppard, Robbie Gee, Ryan Sampson, Charlie Creed-Miles, Samuel West, Tom Ward, Richie Campbell, Eloise Smyth, Vanessa Kirby, Anna Maxwell Martin, Elliot Cowan",Not Available,United Kingdom,"British TV Shows, Crime TV Shows, International TV Shows",2018,2
0,2,TV Show,Bordertown,2019-02-02,2018.0,TV-MA,A gifted detective takes a job in a small town so he can spend more time with his family. But he's soon drawn into a web of disturbing murder cases.,80145143.0,"Ville Virtanen, Kristiina Halttu, Ilkka Villi, Olivia Ainali, Jasmin Hamid, Matleena Kuusniemi, Anu Sinisalo, Lenita Susi, Max Bremer, Matti Laine",Not Available,"Finland, France","Crime TV Shows, International TV Shows, TV Dramas",2019,2
0,8,TV Show,Club Friday The Series 8,2019-02-02,2017.0,TV-14,"The eighth installment of this popular Thai series, based on a real-life call-in radio show, dramatizes personal stories of romance and heartbreak.",80239798.0,"Chutavuth Pattarakampol, Paula Taylor, Pakkaramai Potranan, Virithipa Phakdeeprasong, Focus Jirakul, Sattaphong Phiangphor, Toni Rakkaen",Not Available,Not Available,"International TV Shows, Romantic TV Shows, TV Comedies",2019,2
0,6,TV Show,Dragons: Race to the Edge,2018-02-16,2018.0,TV-Y7-FV,"From the creators of ""How to Train Your Dragon"" comes an all-new Netflix original series that takes Hiccup and Toothless to the edge of adventure!",80039394.0,"Jay Baruchel, Andree Vermeulen, Zack Pearlman, America Ferrera, T.J. Miller, Christopher Mintz-Plasse",Not Available,United States,"Kids' TV, TV Action & Adventure",2018,2
0,4,TV Show,Ugly Duckling,2019-02-15,2015.0,TV-14,"Young women face up to their insecurities and circumstances, finding love and laughs along the way. Featuring a different storyline every season.",80993816.0,"Mook Worranit Thawornwong, Esther Supreeleela, Lapassalal Jiravechsoontornkul, Shaun Jindachote, Puttichai Kasetsin, Natcha Juntapan, Neen Suwanamas, Chatchawit Techarukpong",Not Available,Thailand,"International TV Shows, Romantic TV Shows, TV Dramas",2019,2
0,3,TV Show,Barbie Dreamhouse Adventures,2019-02-14,2018.0,TV-Y,Get to know Barbie and her BFFs – including next-door neighbor Ken – in this animated vlog of adventures filmed inside her family's new dreamhouse.,80192734.0,"America Young, Ritesh Rajan, Kirsten Day, Cassandra Morris, Cassidy Naber",Not Available,United States,Kids' TV,2019,2
0,2,TV Show,Velvet Colección,2019-02-14,2018.0,TV-14,"In the late '60s, fashion designer Ana enlists friends Clara, Pedro and Raúl to open a store and design school in Barcelona in this ""Velvet"" spinoff.",80215507.0,"Marta Hazas, Fernando Guallar, Megan Montaner, Llorenç González, Andrea Duro, Adriana Ozores, Asier Etxeandía, Adrián Lastra, Aitana Sánchez-Gijón, Imanol Arias, Diego Martín, Mónica Cruz, Marta Torné",Not Available,Spain,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2019,2
0,2,TV Show,Dangerous Roads,2019-02-01,2012.0,TV-MA,"Using various 4x4 vehicles, celebrities steer their way across some of the most infamous roads and trickiest terrains on earth.",81059779.0,"Adrian Dunbar, Greg Davies, Hugh Dennis, Ben Fogle, Liza Tarbuck, Sue Perkins, Charley Boorman, David Baddiel, Rhod Gilbert, Ed Byrne, Andy Parsons",Not Available,United Kingdom,"British TV Shows, Docuseries",2019,2
0,3,TV Show,Lego Friends,2019-02-01,2017.0,TV-G,"As a way to make friends, new girl in town Olivia volunteers to work at the Heartlake City World Petacular with four other girls.",70304718.0,"Elisa Schnebelie, Michelle Ruff, Sam Riegel, Raquel Christiana, Lucia Vecchio, Karen Strassman",Not Available,Not Available,Kids' TV,2019,2
0,9,TV Show,LEGO Ninjago: Masters of Spinjitzu,2019-02-01,2018.0,TV-Y7-FV,"Kai, Jay, Cole and Zane must master their elemental powers and Spinjitzu weapons to protect the land of Ninjago, which also has an underworld.",70252973.0,"Vincent Tong, Paul Dobson, Kelly Metzger, Michael Adamthwaite, Brian Drummond, Michael Kopsa, Jillian Michaels, Ian James Corlett, Mark Oliver, John Novak, Brent Miller, Kirby Morrow",Not Available,"Denmark, United States, Singapore, Canada",Kids' TV,2019,2
0,2,TV Show,Littlest Pet Shop: A World of Our Own,2019-02-01,2018.0,TV-Y,"In Paw-Tucket, pets of all types form friendships, pursue their passions and have a great time being themselves.",81017061.0,"Rhona Rees, Lili Beaudoin, Vincent Tong, Kyle Rideout, Brittney Wilson, Tabitha St. Germain, Ingrid Nilson, Diana Kaarina, Bethany Brown, Travis Turner, Alessandro Juliani, Ian Hanlin",Not Available,United States,Kids' TV,2019,2
0,3,TV Show,The Garfield Show,2019-02-01,2018.0,TV-Y7,"Lazy, lasagna-loving fat cat Garfield lives life on his own terms, which includes teasing his geeky owner, Jon, and tormenting dimwitted dog Odie.",70180088.0,"Frank Welker, Wally Wingert, Gregg Berger",Not Available,"France, United States","Kids' TV, TV Comedies",2019,2
0,2,TV Show,The Story of God with Morgan Freeman,2019-02-01,2017.0,TV-14,"Host Morgan Freeman explores religion's role in human history, how our beliefs connect us and possible answers to life's million-dollar questions.",80178897.0,Morgan Freeman,Not Available,United States,Docuseries,2019,2
0,3,TV Show,Masha and the Bear,2018-02-01,2018.0,TV-Y,"Lively little Masha lives near the forest, where she has many wonderful adventures with her best friend, a bear who used to be in the circus.",70286901.0,"Alina Kukushkina, Boris Kutnevich, Giselle Nieto, Elsie Fisher",Not Available,Russia,Kids' TV,2018,2
0,8,TV Show,Under Arrest,2018-02-01,2016.0,TV-MA,"Cameras follow police officers as they solve crimes, assist the public and arrest lawbreakers in this reality series.",80080436.0,Not Available,Dan Forrer,United States,"Crime TV Shows, Docuseries, International TV Shows",2018,2
0,2,TV Show,The Furchester Hotel,2017-02-01,2015.0,TV-Y,"Elmo hops across the pond to help his extended monster family solve problems at their ""almost"" world-class establishment, the Furchester Hotel.",80112415.0,"Sarah Burgess, Andrew Spooner, Mak Wilson, Ryan Dillon, Louise Gold, David Rudman",Not Available,"United Kingdom, United States","British TV Shows, Kids' TV",2017,2
0,3,TV Show,Larva,2016-02-01,2015.0,TV-G,Two curious worms spend their days investigating the otherworldly objects that fall through the grate into their subterranean world.,80008583.0,Not Available,Not Available,Russia,"Kids' TV, Korean TV Shows, TV Comedies",2016,2
0,4,TV Show,Spartacus,2015-02-01,2013.0,TV-MA,"A Thracian man is condemned to a brutal death in the arena, only to outlast his executioners and be reborn as the enslaved gladiator Spartacus.",70136152.0,"Andy Whitfield, Manu Bennett, Peter Mensah, Lucy Lawless, Lesley-Ann Brandt, Daniel Feuerriegel, Liam McIntyre, Dustin Clare, Jai Courtney, John Hannah, Nick E. Tarabay, Viva Bianca",Not Available,United States,"TV Action & Adventure, TV Dramas",2015,2
0,3,TV Show,The Borgias,2014-02-01,2013.0,TV-MA,"Follow the lives of the notorious Borgia family, a clan headed by plotting patriarch Rodrigo and his beautiful but treacherous daughter, Lucrezia.",70177084.0,"Jeremy Irons, Sean Harris, Lotte Verbeek, Joanne Whalley, David Oakes, François Arnaud, Holliday Grainger, Peter Sullivan, Colm Feore, Vernon Dobtcheff",Not Available,"United States, Canada, Hungary, Ireland",TV Dramas,2014,2
0,2,TV Show,Neo Yokio,2018-12-07,2018.0,TV-MA,"Joined by his faithful mecha-butler, Kaz Kaan pursues love, fashion and supernatural forces amid Neo Yokio's sinister high society.",80152350.0,"Jaden Smith, Desus Nice, Richard Ayoade, The Kid Mero, Jason Schwartzman, Ray Wise, Jude Law, Tavi Gevinson, Amandla Stenberg, Susan Sarandon, Willow Smith, Kiernan Shipka",Not Available,United States,"TV Comedies, TV Sci-Fi & Fantasy, Teen TV Shows",2018,12
0,4,TV Show,Fuller House,2019-12-06,2018.0,TV-Y7,The Tanner family’s adventures continue as DJ Tanner-Fuller shares a home with her sister Stephanie and friend Kimmy who help raise her three boys.,80051137.0,"Candace Cameron Bure, Elias Harger, Dashiell Messitt, Soni Bringas, Bob Saget, Blake Tuomy-Wilhoit, Juan Pablo Di Pace, Lori Loughlin, Jodie Sweetin, Dylan Tuomy-Wilhoit, Andrea Barber, Dave Coulier, Scott Weinger, John Brotherton, Michael Campion, Fox Messitt, John Stamos",Not Available,United States,TV Comedies,2019,12
0,3,TV Show,Greenleaf,2019-12-05,2018.0,TV-14,"Although members of the Greenleaf family run a Memphis megachurch, their business and personal lives are tainted with greed, adultery and other sins.",80140955.0,"Merle Dandridge, Tye White, Deborah Joy Winans, Lynn Whitfield, Gregory Alan Williams, Kim Hawthorne, Desiree Ross, Oprah Winfrey, Lamman Rucker, Keith David, Lovie Simone",Not Available,United States,TV Dramas,2019,12
0,3,TV Show,From Dusk Till Dawn,2016-12-05,2016.0,TV-MA,Bank-robbing brothers encounter vengeful lawmen and demons south of the border in this original series based on Robert Rodriguez' cult horror film.,70304245.0,"D.J. Cotrona, Madison Davenport, Wilmer Valderrama, Brandon Soo Hoo, Samantha Esteban, Zane Holtz, Eiza Gonzalez, Don Johnson, Jesse Garcia, Robert Patrick, Jake Busey",Not Available,United States,"Classic & Cult TV, TV Action & Adventure, TV Horror",2016,12
0,2,TV Show,Robot Trains,2019-12-31,2018.0,TV-Y7,"Keeping peace and safety in Train World is no easy task, but for five trains with the power to transform into robots, every crisis is an adventure!",81224868.0,"Bill Rogers, Mark Szabo, Mike Pollock, Daniel J. Edwards, Carrie Savage, Ken Spassione, Angela Mulligan, Anthony Salerno",Not Available,South Korea,"Kids' TV, Korean TV Shows",2019,12
0,2,TV Show,Occupied,2019-12-31,2017.0,TV-MA,"In the near future, Russia initiates a ""silk glove"" invasion of Norway to restart oil production, but soon uncertainty, chaos and danger erupt.",80092654.0,"Henrik Mestad, Ragnhild Gudbrandsen, Kristin Braut-Solheim, Ane Dahl Torp, Ingeborga Dapkunaite, Eldar Skar",Not Available,"Norway, Sweden","International TV Shows, TV Dramas, TV Thrillers",2019,12
0,3,TV Show,Top Grier,2018-12-31,2018.0,TV-14,"Social media star Hayes Grier returns to North Carolina for a reality series packed with action sports, pranks and romantic escapades.",81029570.0,Not Available,Not Available,United States,Reality TV,2018,12
0,7,TV Show,Nurse Jackie,2015-12-31,2015.0,TV-MA,A flawed but dedicated ER nurse works in a New York City hospital and relies on pain meds to get through exhausting days in this Emmy-winning show.,70142362.0,"Edie Falco, Stephen Wallem, Dominic Fumusa, Eve Best, Merritt Wever, Paul Schulze, Peter Facinelli, Ruby Jerins, Anna Deavere Smith",Not Available,United States,"TV Comedies, TV Dramas",2015,12
0,2,TV Show,Alexa & Katie,2019-12-30,2018.0,TV-Y7,"Alexa is battling cancer. But with her best friend, Katie, by her side, she's also starting high school – and ready for whatever comes next.",80174285.0,"Paris Berelc, Jolie Jenkins, Finn Carr, Kerri Medders, Isabel May, Tiffani Thiessen, Emery Kelly, Eddie Shin",Not Available,United States,"Kids' TV, TV Comedies",2019,12
0,3,TV Show,Highway Thru Hell,2019-12-03,2016.0,TV-PG,"On the hazardous highways of Canada's interior, heavy vehicle towing companies experience hardship and triumph rescuing wrecked and stranded trucks.",80094603.0,"Dave Pettitt, Jamie Davis, Adam Gazzola, Kevin Ritchie",Not Available,Canada,Reality TV,2019,12
0,2,TV Show,The Sound of Your Heart: Reboot,2018-12-03,2018.0,TV-14,"Webtoonist Cho Seok is back with more anecdotes of mix-ups, unintended antics, and bathroom blunders in this reboot starring an all-new cast.",81029884.0,"Sung Hoon, Shim Hye-jin, Park Cheol-min, Ji Su-won, Seo Eun-ah, Kwon Yuri, Tae Hang-ho, Bae Yoon-kyung, Joo Jin-mo, Kim Seong-won, Kang Yoon",Not Available,South Korea,"International TV Shows, Korean TV Shows, TV Comedies",2018,12
0,2,TV Show,Lost & Found Music Studios,2016-12-03,2016.0,TV-G,"Teen singers-songwriters in an elite music program form bonds of friendship, creativity and romance while turning their passion into their profession.",80063989.0,"Victoria Baldesarra, Keara Graves, Shane Harte, Katrina Hachey, Brittany Raymond, Matthew Bacik, Ian Matthews, Bailey Pelkman, Michael Torontow, Sarah Carmosino, Alyssa Baker, Olivia Solo, Rakim Kelly, Jordan Clark, Trevor Tordjman, Alex Zaichkowski, Ella Jonas Farlinger, DeShaun Clarke, Ali Milner, Levi Randall",Not Available,Canada,"Kids' TV, TV Comedies, TV Dramas",2016,12
0,5,TV Show,When Calls the Heart,2018-12-29,2017.0,TV-G,"Leaving behind her upper-crust city roots, a woman journeys west in the early 1900s to become a teacher in a small Canadian mining community.",80036407.0,"Erin Krakow, Chelah Horsdal, Jack Wagner, Gracyn Shinyei, Erica Carroll, Adrian Hough, Charlotte Hegele, Daniel Lissing, Lori Loughlin, Darius Zaviceanu, Steve Bacic, Martin Cummins, Mitchell Kummen, Loretta Walsh",Not Available,United States,TV Dramas,2018,12
0,5,TV Show,Comedy Bang! Bang!,2016-12-28,2016.0,TV-14,"Scott Aukerman brings his popular podcast Comedy Bang! Bang! to television, along with his co-host and bandleader, Reggie Watts.",70269429.0,"Scott Aukerman, Reggie Watts",Not Available,United States,"Stand-Up Comedy & Talk Shows, TV Comedies",2016,12
0,2,TV Show,AJIN: Demi-Human,2016-12-27,2016.0,TV-MA,A teenager discovers that he is an Ajin and flees before the authorities experiment on him. Other Ajin plan to fight back and he must choose a side.,80043576.0,"Mamoru Miyano, Daisuke Hirakawa, Mikako Komatsu, Takahiro Sakurai, Yoshimasa Hosoya, Jun Fukuyama, Hochu Otsuka, Hiroyuki Kinoshita, Aya Suzaki",Not Available,Japan,"Anime Series, International TV Shows",2016,12
0,7,TV Show,The West Wing,2015-12-25,2005.0,TV-14,This powerful political epic chronicles the triumphs and travails of White House senior staff under the administration of President Josiah Bartlet.,70157152.0,"Martin Sheen, Bradley Whitford, Richard Schiff, Janel Moloney, Melissa Fitzgerald, Kris Murphy, Stockard Channing, Rob Lowe, Timothy Davis-Reed, Allison Janney, Joshua Malina, Kim Webster, John Spencer, Dulé Hill, NiCole Robinson",Not Available,United States,TV Dramas,2015,12
0,6,TV Show,El señor de los Cielos,2018-12-23,2018.0,TV-14,Only Aurelio Casillas can fill Pablo Escobar's shoes and become Mexico's biggest drug trafficker of the '90s.,70296346.0,"Rafael Amaya, Gabriel Porras, Mauricio Ochmann, Carmen Villalobos, Carmen Aub, Ximena Herrera, Robinson Díaz, Maritza Rodríguez, Raúl Méndez, Fernanda Castillo, Marlene Favela",Not Available,"United States, Mexico, Colombia","Crime TV Shows, Spanish-Language TV Shows, TV Action & Adventure",2018,12
0,2,TV Show,忍者ハットリくん,2018-12-23,2012.0,TV-Y7,"Hailing from the mountains of Iga, Kanzo Hattori moves in with elementary school student Kenichi Mitsuba and his family to hone his skills as a ninja.",80990464.0,Not Available,Not Available,Japan,"Anime Series, Kids' TV",2018,12
0,2,TV Show,Sense8,2016-12-23,2018.0,TV-MA,"From the creators of ""The Matrix"" and ""Babylon 5"" comes this tense series in which eight people can telepathically experience each other's lives.",80025744.0,"Tuppence Middleton, Naveen Andrews, Freema Agyeman, Daryl Hannah, Max Mauff, Jamie Clayton, Toby Onwumere, Eréndira Ibarra, Brian J. Smith, Tina Desae, Joe Pantoliano, Doona Bae, Alfonso Herrera, Aml Ameen, Miguel Ángel Silvestre, Max Riemelt, Terrence Mann, Adam Shapiro",Not Available,United States,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",2016,12
0,6,TV Show,Private Practice,2019-12-22,2012.0,TV-14,"At Oceanside Wellness Center, Dr. Addison Montgomery deals with competing personalities in the new world of holistic medicine.",70157294.0,"Kate Walsh, Taye Diggs, KaDee Strickland, Amy Brenneman, Tim Daly, Audra McDonald, Paul Adelstein, Chris Lowell, Brian Benben",Not Available,United States,"TV Comedies, TV Dramas",2019,12
0,5,TV Show,People Just Do Nothing,2018-12-22,2018.0,TV-MA,Spinning old-school beats is just another day at the office for the naive DJs of a pirate radio station who juggle family life with their passion.,80125291.0,"Allan Mustafa, Olivia Jasmine Edwards, Steve Stamp, Dan Sylvester, Maria Louis, Hugo Chegwin, Asim Chaudhry, Lily Brazier, Ruth Bratt, George Keywood",Not Available,United Kingdom,"British TV Shows, TV Comedies",2018,12
0,2,TV Show,LAST HOPE,2018-12-21,2018.0,TV-14,"After causing the near extinction of mankind seven years ago, genius scientist Leon Lau must now fight the ecological disaster he unwittingly created.",80221272.0,"Tomoaki Maeno, Yuma Uchida, Yuuichirou Umehara, Unsho Ishizuka, Kana Hanazawa, Kenjiro Tsuda, Nao Toyama, Ai Kayano",Not Available,Japan,"Anime Series, International TV Shows",2018,12
0,2,TV Show,Fate/stay night: Unlimited Blade Works,2018-12-20,2015.0,TV-MA,High school students Rin and Shiro pair up as allies when they're chosen to compete in a secret tournament for possession of the Holy Grail.,80040330.0,"Noriaki Sugiyama, Noriko Shitaya, Masaki Terasoma, Mai Kadowaki, Shinichiro Miki, Jouji Nakata, Miki Ito, Kana Ueda, Tomokazu Seki, Ayako Kawasumi, Yuu Asakawa, Hiroshi Kamiya, Junichi Suwabe, Nobutoshi Canna, Atsuko Tanaka",Not Available,Japan,"Anime Series, International TV Shows",2018,12
0,2,TV Show,Borderline,2017-12-02,2017.0,TV-14,A team of inept border agents tackles immigration issues at the fictional Northend Airport in this improvised mockumentary series.,80157752.0,"David Avery, Jamie Michie, Jackie Clune, David Elms, Liz Kingsman",Not Available,United Kingdom,"British TV Shows, TV Comedies",2017,12
0,2,TV Show,"Hello, My Twenties!",2017-12-18,2017.0,TV-14,"With different personalities, life goals and taste in men, five female college students become housemates in a shared residence called Belle Epoque.",80128686.0,"Ye-ri Han, Hye-soo Park, Seung-Yeon Han, Eun-bin Park, Hwa-young Ryu",Not Available,South Korea,"International TV Shows, Korean TV Shows, Romantic TV Shows",2017,12
0,5,TV Show,Pee-wee's Playhouse,2014-12-18,1990.0,TV-PG,"Pee-wee Herman brings his stage show to the masses with this innovative live-action kids series that invites viewers into his quirky, childlike world.",80023876.0,Paul Reubens,Not Available,United States,"Classic & Cult TV, Kids' TV, TV Comedies",2014,12
0,3,TV Show,The Magicians,2019-12-16,2018.0,TV-MA,"When grad student Quentin Coldwater enters a college specializing in magic, he learns that the mythic fantasy world he once read about is very real.",80092801.0,"Jason Ralph, Summer Bishil, Jade Tailor, Olivia Taylor Dudley, Kacey Rohl, Keegan Connor Tracy, Arjun Gupta, Hale Appleman, Charles Mesure, Trevor Einhorn, Stella Maeve, Rick Worthy, Mackenzie Astin",Not Available,United States,"TV Dramas, TV Sci-Fi & Fantasy",2019,12
0,2,TV Show,Cocomong,2019-12-15,2015.0,TV-Y,"What's in your fridge? In sunny Refrigerator Land, everyday ingredients transform into animal friends who love a good adventure.",81215567.0,"Jung Sun-hye, Hong Bum-ki, Shin Yong-woo, Yang Jeong-hwa, Kim Jang, Ryoo Jeom-hee",Not Available,Not Available,"Kids' TV, Korean TV Shows",2019,12
0,2,TV Show,Scooby-Doo!: Mystery Incorporated,2019-12-15,2012.0,TV-Y7-FV,"In this animated update of the cartoon classic, Scooby-Doo, Shaggy and their pals solve spooky mysteries in a hamlet bedeviled by supernatural bedlam.",70171947.0,"Frank Welker, Patrick Warburton, Frances Conroy, Gary Cole, Mindy Cohn, Grey DeLisle, Matthew Lillard, Vivica A. Fox",Not Available,Not Available,Kids' TV,2019,12
0,3,TV Show,What's New Scooby-Doo?,2019-12-15,2005.0,TV-Y7,Scooby-Doo and the gang enter the 21st century with this updated edition of the original series with more ghoulish mysteries to solve.,70308794.0,"Frank Welker, Casey Kasem, Mindy Cohn, Grey DeLisle",Not Available,United States,"Kids' TV, TV Comedies",2019,12
0,3,TV Show,Bad Education,2018-12-15,2014.0,TV-MA,"A history teacher at the posh Abbey Grove, Alfie Wickers is something truly special: He's his school's, if not England's, single worst educator.",80105030.0,"Jack Whitehall, Nikki Runeckles, Layton Williams, Kae Alexander, Jack Binstead, Harry Enfield, Mathew Horne, Sarah Solemani, Jack Bence, Michelle Gomez, Ethan Lawrence, Charlie Wernham",Not Available,United Kingdom,"British TV Shows, TV Comedies",2018,12
0,2,TV Show,Flowers,2018-12-15,2018.0,TV-MA,"Between a troubled marriage, a senile granny and twin siblings constantly in rivalry, a crumbling household struggles to barely keep it together.",81040405.0,"Olivia Colman, Leila Hoffman, Harriet Walter, Will Sharpe, Julian Barratt, Daniel Rigby, Sophia Di Martino",Not Available,United Kingdom,"British TV Shows, TV Comedies, TV Dramas",2018,12
0,2,TV Show,Shtisel,2018-12-15,2015.0,TV-PG,"A Haredi family living in an ultra-Orthodox neighborhood of Jerusalem reckons with love, loss and the doldrums of daily life.",81004164.0,"Doval'e Glickman, Shira Haas, Zohar Shtrauss, Sarel Piterman, Shlomo Shitrit, Michael Aloni, Ayelet Zurer, Neta Riskin, Orly Silbersatz Banai, Sasson Gabai",Not Available,Israel,"International TV Shows, TV Dramas",2018,12
0,2,TV Show,Chasing Monsters,2017-12-15,2016.0,TV-PG,Adventurer Cyril Chauquet seeks out the most colossal and dangerous underwater creatures around the world in this adrenaline-packed series.,80092415.0,Cyril Chauquet,Not Available,Canada,"Docuseries, Reality TV, Science & Nature TV",2017,12
0,2,TV Show,Reggie Yates Outside Man,2017-12-15,2017.0,TV-MA,"Award-winning filmmaker Reggie Yates travels around the world tackling big issues such as gun violence, racism, gay rights and addiction.",80191975.0,Reggie Yates,Not Available,United Kingdom,"British TV Shows, Docuseries, International TV Shows",2017,12
0,2,TV Show,The Windsors,2017-12-15,2017.0,TV-MA,The all-too-public trials and tribulations of England's royal family are reimagined as an over-the-top comedic soap opera.,80216651.0,"Harry Enfield, Richard Goulding, Morgana Robinson, Matthew Cottle, Ellie White, Haydn Gwynne, Hugh Skinner, Louise Ford, Celeste Dring, Katy Wix",Not Available,United Kingdom,"British TV Shows, International TV Shows, TV Comedies",2017,12
0,2,TV Show,InuYasha,2016-12-15,2001.0,TV-14,"Yanked down a well, schoolgirl Kagome Higurashi emerges in feudal Japan, where she must reassemble a sacred jewel while eluding half-demon Inuyasha.",70204995.0,"Kappei Yamaguchi, Koji Tsujitani, Toshiyuki Morikawa, Houko Kuwashima, Paul Dobson, Kelly Sheridan, Satsuki Yukino, Kumiko Watanabe, Kirby Morrow, Jillian Michaels, Noriko Hidaka, Richard Ian Cox, Moneca Stori",Not Available,Japan,"Anime Series, International TV Shows",2016,12
0,5,TV Show,Merlin,2016-12-15,2012.0,TV-PG,"This family-oriented retelling of the King Arthur legend finds Merlin arriving in Camelot, where he hones his magic skills with the help of his uncle.",70142436.0,"Colin Morgan, Richard Wilson, John Hurt, Anthony Head, Bradley James, Katie McGrath, Angel Coulby, Nathaniel Parker",James Hawes,United Kingdom,"British TV Shows, International TV Shows, TV Action & Adventure",2016,12
0,4,TV Show,Hart of Dixie,2015-12-15,2014.0,TV-PG,Fast-talking city girl Zoe Hart winds up patching up the locals of a tiny town in the Deep South when she inherits a medical practice in Alabama.,70196150.0,"Rachel Bilson, Scott Porter, Kaitlyn Black, Tim Matheson, Jaime King, Cress Williams, Wilson Bethel, Ross Philips",Not Available,United States,"TV Comedies, TV Dramas",2015,12
